timevar,Nats,Ntransitions,atlist,Haz_1_to_2,Haz_1_to_3,Haz_diff_1_to_2,Haz_diff_1_to_3,Haz_ratio_1_to_2,Haz_ratio_1_to_3,P_1_to_1,P_1_to_2,P_1_to_3,P_diff_1_to_1,P_diff_1_to_2,P_diff_1_to_3,P_ratio_1_to_1,P_ratio_1_to_2,P_ratio_1_to_3,Visit_1_to_1,Visit_1_to_2,Visit_1_to_3,Visit_diff_1_to_1,Visit_diff_1_to_2,Visit_diff_1_to_3,Visit_ratio_1_to_1,Visit_ratio_1_to_2,Visit_ratio_1_to_3,Los_1_to_1,Los_1_to_2,Los_1_to_3,Los_diff_1_to_1,Los_diff_1_to_2,Los_diff_1_to_3,Los_ratio_1_to_1,Los_ratio_1_to_2,Los_ratio_1_to_3,User_1,User_diff_1,User_ratio_1,Haz_1_to_2_uci,Haz_1_to_3_uci,Haz_diff_1_to_2_uci,Haz_diff_1_to_3_uci,Haz_ratio_1_to_2_uci,Haz_ratio_1_to_3_uci,P_1_to_1_uci,P_1_to_2_uci,P_1_to_3_uci,P_diff_1_to_1_uci,P_diff_1_to_2_uci,P_diff_1_to_3_uci,P_ratio_1_to_1_uci,P_ratio_1_to_2_uci,P_ratio_1_to_3_uci,Visit_1_to_1_uci,Visit_1_to_2_uci,Visit_1_to_3_uci,Visit_diff_1_to_1_uci,Visit_diff_1_to_2_uci,Visit_diff_1_to_3_uci,Visit_ratio_1_to_1_uci,Visit_ratio_1_to_2_uci,Visit_ratio_1_to_3_uci,Los_1_to_1_uci,Los_1_to_2_uci,Los_1_to_3_uci,Los_diff_1_to_1_uci,Los_diff_1_to_2_uci,Los_diff_1_to_3_uci,Los_ratio_1_to_1_uci,Los_ratio_1_to_2_uci,Los_ratio_1_to_3_uci,User_1_uci,User_diff_1_uci,User_ratio_1_uci,Haz_1_to_2_lci,Haz_1_to_3_lci,Haz_diff_1_to_2_lci,Haz_diff_1_to_3_lci,Haz_ratio_1_to_2_lci,Haz_ratio_1_to_3_lci,P_1_to_1_lci,P_1_to_2_lci,P_1_to_3_lci,P_diff_1_to_1_lci,P_diff_1_to_2_lci,P_diff_1_to_3_lci,P_ratio_1_to_1_lci,P_ratio_1_to_2_lci,P_ratio_1_to_3_lci,Visit_1_to_1_lci,Visit_1_to_2_lci,Visit_1_to_3_lci,Visit_diff_1_to_1_lci,Visit_diff_1_to_2_lci,Visit_diff_1_to_3_lci,Visit_ratio_1_to_1_lci,Visit_ratio_1_to_2_lci,Visit_ratio_1_to_3_lci,Los_1_to_1_lci,Los_1_to_2_lci,Los_1_to_3_lci,Los_diff_1_to_1_lci,Los_diff_1_to_2_lci,Los_diff_1_to_3_lci,Los_ratio_1_to_1_lci,Los_ratio_1_to_2_lci,Los_ratio_1_to_3_lci,User_1_to_lci,User_diff_1_lci,User_ratio_1_lci,Haz_2_to_3,Haz_diff_2_to_3,Haz_ratio_2_to_3,P_2_to_1,P_2_to_2,P_2_to_3,P_diff_2_to_1,P_diff_2_to_2,P_diff_2_to_3,P_ratio_2_to_1,P_ratio_2_to_2,P_ratio_2_to_3,Visit_2_to_1,Visit_2_to_2,Visit_2_to_3,Visit_diff_2_to_1,Visit_diff_2_to_2,Visit_diff_2_to_3,Visit_ratio_2_to_1,Visit_ratio_2_to_2,Visit_ratio_2_to_3,Los_2_to_1,Los_2_to_2,Los_2_to_3,Los_diff_2_to_1,Los_diff_2_to_2,Los_diff_2_to_3,Los_ratio_2_to_1,Los_ratio_2_to_2,Los_ratio_2_to_3,User_2,User_diff_2,User_ratio_2,Haz_2_to_3_uci,Haz_diff_2_to_3_uci,Haz_ratio_2_to_3_uci,P_2_to_1_uci,P_2_to_2_uci,P_2_to_3_uci,P_diff_2_to_1_uci,P_diff_2_to_2_uci,P_diff_2_to_3_uci,P_ratio_2_to_1_uci,P_ratio_2_to_2_uci,P_ratio_2_to_3_uci,Visit_2_to_1_uci,Visit_2_to_2_uci,Visit_2_to_3_uci,Visit_diff_2_to_1_uci,Visit_diff_2_to_2_uci,Visit_diff_2_to_3_uci,Visit_ratio_2_to_1_uci,Visit_ratio_2_to_2_uci,Visit_ratio_2_to_3_uci,Los_2_to_1_uci,Los_2_to_2_uci,Los_2_to_3_uci,Los_diff_2_to_1_uci,Los_diff_2_to_2_uci,Los_diff_2_to_3_uci,Los_ratio_2_to_1_uci,Los_ratio_2_to_2_uci,Los_ratio_2_to_3_uci,User_2_uci,User_diff_2_uci,User_ratio_2_uci,Haz_2_to_3_lci,Haz_diff_2_to_3_lci,Haz_ratio_2_to_3_lci,P_2_to_1_lci,P_2_to_2_lci,P_2_to_3_lci,P_diff_2_to_1_lci,P_diff_2_to_2_lci,P_diff_2_to_3_lci,P_ratio_2_to_1_lci,P_ratio_2_to_2_lci,P_ratio_2_to_3_lci,Visit_2_to_1_lci,Visit_2_to_2_lci,Visit_2_to_3_lci,Visit_diff_2_to_1_lci,Visit_diff_2_to_2_lci,Visit_diff_2_to_3_lci,Visit_ratio_2_to_1_lci,Visit_ratio_2_to_2_lci,Visit_ratio_2_to_3_lci,Los_2_to_1_lci,Los_2_to_2_lci,Los_2_to_3_lci,Los_diff_2_to_1_lci,Los_diff_2_to_2_lci,Los_diff_2_to_3_lci,Los_ratio_2_to_1_lci,Los_ratio_2_to_2_lci,Los_ratio_2_to_3_lci,User_2_to_lci,User_diff_2_lci,User_ratio_2_lci
3,3,3,ag2 0 ag3 0,0.00244,0.14558,NA,NA,NA,NA,0.32434,0.42099,0.25467,NA,NA,NA,NA,NA,NA,1,0.51692,0.25467,NA,NA,NA,NA,NA,NA,0.43118,0.41362,0.1552,NA,NA,NA,NA,NA,NA,0.8448,NA,NA,0.01409,0.1799,NA,NA,NA,NA,0.35399,0.45189,0.2792,NA,NA,NA,NA,NA,NA,1,0.54963,0.2792,NA,NA,NA,NA,NA,NA,0.45904,0.44306,0.17252,NA,NA,NA,NA,NA,NA,0.86126,NA,NA,0.00042,0.11782,NA,NA,NA,NA,0.29604,0.3907,0.2316,NA,NA,NA,NA,NA,NA,1,0.48407,0.2316,NA,NA,NA,NA,NA,NA,0.405,0.38614,0.13962,NA,NA,NA,NA,NA,NA,0.82834,NA,NA,0.12072,NA,NA,0,0.8091,0.1909,NA,NA,NA,NA,NA,NA,0,1,0.1909,NA,NA,NA,NA,NA,NA,0,0.90008,0.09992,NA,NA,NA,NA,NA,NA,0.90008,NA,NA,0.14751,NA,NA,0,0.834,0.21855,NA,NA,NA,NA,NA,NA,0,1,0.21855,NA,NA,NA,NA,NA,NA,0,0.91535,0.11589,NA,NA,NA,NA,NA,NA,0.91517,NA,NA,0.0988,NA,NA,0,0.78145,0.166,NA,NA,NA,NA,NA,NA,0,1,0.166,NA,NA,NA,NA,NA,NA,0,0.88506,0.08616,NA,NA,NA,NA,NA,NA,0.88498,NA,NA
3.3,3,3,ag2 0 ag3 0,0.00201,0.13237,NA,NA,NA,NA,0.32005,0.41712,0.26283,NA,NA,NA,NA,NA,NA,1,0.51698,0.26283,NA,NA,NA,NA,NA,NA,0.46339,0.45552,0.18109,NA,NA,NA,NA,NA,NA,0.91891,NA,NA,0.01275,0.16165,NA,NA,NA,NA,0.34972,0.44798,0.28758,NA,NA,NA,NA,NA,NA,1,0.54969,0.28758,NA,NA,NA,NA,NA,NA,0.4942,0.48805,0.20081,NA,NA,NA,NA,NA,NA,0.93769,NA,NA,0.00032,0.10839,NA,NA,NA,NA,0.29177,0.3869,0.23949,NA,NA,NA,NA,NA,NA,1,0.48412,0.23949,NA,NA,NA,NA,NA,NA,0.4345,0.42517,0.1633,NA,NA,NA,NA,NA,NA,0.90014,NA,NA,0.10591,NA,NA,0,0.79999,0.20001,NA,NA,NA,NA,NA,NA,0,1,0.20001,NA,NA,NA,NA,NA,NA,0,0.98051,0.11949,NA,NA,NA,NA,NA,NA,0.98051,NA,NA,0.13206,NA,NA,0,0.82527,0.22793,NA,NA,NA,NA,NA,NA,0,1,0.22793,NA,NA,NA,NA,NA,NA,0,0.99835,0.1381,NA,NA,NA,NA,NA,NA,0.99813,NA,NA,0.08494,NA,NA,0,0.77207,0.17473,NA,NA,NA,NA,NA,NA,0,1,0.17473,NA,NA,NA,NA,NA,NA,0,0.963,0.10338,NA,NA,NA,NA,NA,NA,0.9629,NA,NA
3.6,3,3,ag2 0 ag3 0,0.00184,0.12127,NA,NA,NA,NA,0.31597,0.41293,0.2711,NA,NA,NA,NA,NA,NA,1,0.51704,0.2711,NA,NA,NA,NA,NA,NA,0.49519,0.49701,0.2078,NA,NA,NA,NA,NA,NA,0.9922,NA,NA,0.0117,0.14664,NA,NA,NA,NA,0.34565,0.44379,0.29604,NA,NA,NA,NA,NA,NA,1,0.54975,0.29604,NA,NA,NA,NA,NA,NA,0.52894,0.53263,0.22994,NA,NA,NA,NA,NA,NA,1.01332,NA,NA,0.00029,0.10029,NA,NA,NA,NA,0.28772,0.38274,0.24752,NA,NA,NA,NA,NA,NA,1,0.48418,0.24752,NA,NA,NA,NA,NA,NA,0.46359,0.46378,0.18778,NA,NA,NA,NA,NA,NA,0.97109,NA,NA,0.09487,NA,NA,0,0.79194,0.20806,NA,NA,NA,NA,NA,NA,0,1,0.20806,NA,NA,NA,NA,NA,NA,0,1.0601,0.1399,NA,NA,NA,NA,NA,NA,1.0601,NA,NA,0.12,NA,NA,0,0.81746,0.23612,NA,NA,NA,NA,NA,NA,0,1,0.23612,NA,NA,NA,NA,NA,NA,0,1.08053,0.1612,NA,NA,NA,NA,NA,NA,1.08027,NA,NA,0.07499,NA,NA,0,0.76388,0.18254,NA,NA,NA,NA,NA,NA,0,1,0.18254,NA,NA,NA,NA,NA,NA,0,1.04006,0.12141,NA,NA,NA,NA,NA,NA,1.03994,NA,NA
3.9,3,3,ag2 0 ag3 0,0.0017,0.11184,NA,NA,NA,NA,0.31173,0.40911,0.27916,NA,NA,NA,NA,NA,NA,1,0.51706,0.27916,NA,NA,NA,NA,NA,NA,0.52657,0.53811,0.23532,NA,NA,NA,NA,NA,NA,1.06468,NA,NA,0.0108,0.13419,NA,NA,NA,NA,0.34133,0.43998,0.30432,NA,NA,NA,NA,NA,NA,1,0.54978,0.30432,NA,NA,NA,NA,NA,NA,0.56327,0.57682,0.25991,NA,NA,NA,NA,NA,NA,1.08815,NA,NA,0.00027,0.09321,NA,NA,NA,NA,0.28359,0.37894,0.25532,NA,NA,NA,NA,NA,NA,1,0.4842,0.25532,NA,NA,NA,NA,NA,NA,0.49227,0.502,0.21305,NA,NA,NA,NA,NA,NA,1.04121,NA,NA,0.0867,NA,NA,0,0.78501,0.21499,NA,NA,NA,NA,NA,NA,0,1,0.21499,NA,NA,NA,NA,NA,NA,0,1.13894,0.16106,NA,NA,NA,NA,NA,NA,1.13894,NA,NA,0.11001,NA,NA,0,0.81073,0.24316,NA,NA,NA,NA,NA,NA,0,1,0.24316,NA,NA,NA,NA,NA,NA,0,1.16199,0.18506,NA,NA,NA,NA,NA,NA,1.16167,NA,NA,0.06833,NA,NA,0,0.75684,0.18927,NA,NA,NA,NA,NA,NA,0,1,0.18927,NA,NA,NA,NA,NA,NA,0,1.11635,0.14017,NA,NA,NA,NA,NA,NA,1.1162,NA,NA
4.2,3,3,ag2 0 ag3 0,0.00158,0.10373,NA,NA,NA,NA,0.30837,0.40581,0.28582,NA,NA,NA,NA,NA,NA,1,0.51708,0.28582,NA,NA,NA,NA,NA,NA,0.55757,0.57885,0.26358,NA,NA,NA,NA,NA,NA,1.13642,NA,NA,0.01003,0.12377,NA,NA,NA,NA,0.33792,0.43663,0.31114,NA,NA,NA,NA,NA,NA,1,0.54979,0.31114,NA,NA,NA,NA,NA,NA,0.5972,0.62065,0.29064,NA,NA,NA,NA,NA,NA,1.16227,NA,NA,0.00025,0.08693,NA,NA,NA,NA,0.28031,0.37571,0.26177,NA,NA,NA,NA,NA,NA,1,0.48422,0.26177,NA,NA,NA,NA,NA,NA,0.52057,0.53986,0.23904,NA,NA,NA,NA,NA,NA,1.11057,NA,NA,0.08064,NA,NA,0,0.77877,0.22123,NA,NA,NA,NA,NA,NA,0,1,0.22123,NA,NA,NA,NA,NA,NA,0,1.21714,0.18286,NA,NA,NA,NA,NA,NA,1.21714,NA,NA,0.10156,NA,NA,0,0.80473,0.24957,NA,NA,NA,NA,NA,NA,0,1,0.24957,NA,NA,NA,NA,NA,NA,0,1.24283,0.20956,NA,NA,NA,NA,NA,NA,1.24247,NA,NA,0.06403,NA,NA,0,0.75043,0.19527,NA,NA,NA,NA,NA,NA,0,1,0.19527,NA,NA,NA,NA,NA,NA,0,1.19199,0.15955,NA,NA,NA,NA,NA,NA,1.19182,NA,NA
4.5,3,3,ag2 0 ag3 0,0.00147,0.0967,NA,NA,NA,NA,0.3056,0.40277,0.29163,NA,NA,NA,NA,NA,NA,1,0.51713,0.29163,NA,NA,NA,NA,NA,NA,0.58828,0.61928,0.29244,NA,NA,NA,NA,NA,NA,1.20756,NA,NA,0.00937,0.11498,NA,NA,NA,NA,0.33513,0.43361,0.3171,NA,NA,NA,NA,NA,NA,1,0.54984,0.3171,NA,NA,NA,NA,NA,NA,0.63085,0.66418,0.32198,NA,NA,NA,NA,NA,NA,1.2358,NA,NA,0.00023,0.08132,NA,NA,NA,NA,0.27759,0.37268,0.2674,NA,NA,NA,NA,NA,NA,1,0.48427,0.2674,NA,NA,NA,NA,NA,NA,0.54859,0.57742,0.2656,NA,NA,NA,NA,NA,NA,1.17932,NA,NA,0.07549,NA,NA,0,0.77251,0.22749,NA,NA,NA,NA,NA,NA,0,1,0.22749,NA,NA,NA,NA,NA,NA,0,1.2947,0.2053,NA,NA,NA,NA,NA,NA,1.2947,NA,NA,0.09434,NA,NA,0,0.7988,0.25612,NA,NA,NA,NA,NA,NA,0,1,0.25612,NA,NA,NA,NA,NA,NA,0,1.32305,0.23473,NA,NA,NA,NA,NA,NA,1.32263,NA,NA,0.06041,NA,NA,0,0.74388,0.2012,NA,NA,NA,NA,NA,NA,0,1,0.2012,NA,NA,NA,NA,NA,NA,0,1.26697,0.17955,NA,NA,NA,NA,NA,NA,1.26677,NA,NA
4.8,3,3,ag2 0 ag3 0,0.00138,0.09055,NA,NA,NA,NA,0.30277,0.4001,0.29713,NA,NA,NA,NA,NA,NA,1,0.51721,0.29713,NA,NA,NA,NA,NA,NA,0.6187,0.65942,0.32188,NA,NA,NA,NA,NA,NA,1.27812,NA,NA,0.00879,0.10752,NA,NA,NA,NA,0.33227,0.43093,0.32271,NA,NA,NA,NA,NA,NA,1,0.54992,0.32271,NA,NA,NA,NA,NA,NA,0.6642,0.70742,0.35392,NA,NA,NA,NA,NA,NA,1.30878,NA,NA,0.00022,0.07625,NA,NA,NA,NA,0.27481,0.37004,0.27276,NA,NA,NA,NA,NA,NA,1,0.48435,0.27276,NA,NA,NA,NA,NA,NA,0.57632,0.61468,0.29273,NA,NA,NA,NA,NA,NA,1.24747,NA,NA,0.07095,NA,NA,0,0.76683,0.23317,NA,NA,NA,NA,NA,NA,0,1,0.23317,NA,NA,NA,NA,NA,NA,0,1.37166,0.22834,NA,NA,NA,NA,NA,NA,1.37166,NA,NA,0.08812,NA,NA,0,0.79342,0.26206,NA,NA,NA,NA,NA,NA,0,1,0.26206,NA,NA,NA,NA,NA,NA,0,1.40269,0.26053,NA,NA,NA,NA,NA,NA,1.40223,NA,NA,0.05713,NA,NA,0,0.73794,0.20658,NA,NA,NA,NA,NA,NA,0,1,0.20658,NA,NA,NA,NA,NA,NA,0,1.34132,0.20012,NA,NA,NA,NA,NA,NA,1.3411,NA,NA
5.1,3,3,ag2 0 ag3 0,0.0013,0.08513,NA,NA,NA,NA,0.30002,0.39725,0.30273,NA,NA,NA,NA,NA,NA,1,0.51723,0.30273,NA,NA,NA,NA,NA,NA,0.64884,0.69929,0.35187,NA,NA,NA,NA,NA,NA,1.34813,NA,NA,0.00827,0.10113,NA,NA,NA,NA,0.32947,0.42806,0.32845,NA,NA,NA,NA,NA,NA,1,0.54994,0.32845,NA,NA,NA,NA,NA,NA,0.69727,0.75038,0.38642,NA,NA,NA,NA,NA,NA,1.38121,NA,NA,2.00E-04,0.07166,NA,NA,NA,NA,0.27213,0.36723,0.27819,NA,NA,NA,NA,NA,NA,1,0.48437,0.27819,NA,NA,NA,NA,NA,NA,0.60377,0.65168,0.32041,NA,NA,NA,NA,NA,NA,1.31505,NA,NA,0.06692,NA,NA,0,0.76127,0.23873,NA,NA,NA,NA,NA,NA,0,1,0.23873,NA,NA,NA,NA,NA,NA,0,1.44807,0.25193,NA,NA,NA,NA,NA,NA,1.44807,NA,NA,0.08275,NA,NA,0,0.78815,0.26787,NA,NA,NA,NA,NA,NA,0,1,0.26787,NA,NA,NA,NA,NA,NA,0,1.48181,0.2869,NA,NA,NA,NA,NA,NA,1.48129,NA,NA,0.05412,NA,NA,0,0.73213,0.21185,NA,NA,NA,NA,NA,NA,0,1,0.21185,NA,NA,NA,NA,NA,NA,0,1.4151,0.22122,NA,NA,NA,NA,NA,NA,1.41485,NA,NA
5.4,3,3,ag2 0 ag3 0,0.00123,0.08033,NA,NA,NA,NA,0.29758,0.39474,0.30768,NA,NA,NA,NA,NA,NA,1,0.51726,0.30768,NA,NA,NA,NA,NA,NA,0.67872,0.73888,0.38239,NA,NA,NA,NA,NA,NA,1.41761,NA,NA,0.00782,0.09562,NA,NA,NA,NA,0.32695,0.42553,0.3335,NA,NA,NA,NA,NA,NA,1,0.54997,0.3335,NA,NA,NA,NA,NA,NA,0.73009,0.79307,0.41947,NA,NA,NA,NA,NA,NA,1.45313,NA,NA,0.00019,0.06748,NA,NA,NA,NA,0.26979,0.36476,0.28301,NA,NA,NA,NA,NA,NA,1,0.4844,0.28301,NA,NA,NA,NA,NA,NA,0.63097,0.6884,0.3486,NA,NA,NA,NA,NA,NA,1.38209,NA,NA,0.06332,NA,NA,0,0.75597,0.24403,NA,NA,NA,NA,NA,NA,0,1,0.24403,NA,NA,NA,NA,NA,NA,0,1.52393,0.27607,NA,NA,NA,NA,NA,NA,1.52393,NA,NA,0.07809,NA,NA,0,0.78315,0.27342,NA,NA,NA,NA,NA,NA,0,1,0.27342,NA,NA,NA,NA,NA,NA,0,1.56039,0.31385,NA,NA,NA,NA,NA,NA,1.55982,NA,NA,0.05134,NA,NA,0,0.72658,0.21685,NA,NA,NA,NA,NA,NA,0,1,0.21685,NA,NA,NA,NA,NA,NA,0,1.48831,0.24284,NA,NA,NA,NA,NA,NA,1.48803,NA,NA
5.7,3,3,ag2 0 ag3 0,0.00116,0.07604,NA,NA,NA,NA,0.29529,0.39236,0.31235,NA,NA,NA,NA,NA,NA,1,0.5173,0.31235,NA,NA,NA,NA,NA,NA,0.70838,0.77823,0.41339,NA,NA,NA,NA,NA,NA,1.48661,NA,NA,0.00741,0.09083,NA,NA,NA,NA,0.32459,0.42312,0.33829,NA,NA,NA,NA,NA,NA,1,0.55002,0.33829,NA,NA,NA,NA,NA,NA,0.76267,0.83551,0.453,NA,NA,NA,NA,NA,NA,1.52458,NA,NA,0.00018,0.06366,NA,NA,NA,NA,0.26759,0.36243,0.28754,NA,NA,NA,NA,NA,NA,1,0.48443,0.28754,NA,NA,NA,NA,NA,NA,0.65795,0.72488,0.37725,NA,NA,NA,NA,NA,NA,1.44864,NA,NA,0.06009,NA,NA,0,0.75107,0.24893,NA,NA,NA,NA,NA,NA,0,1,0.24893,NA,NA,NA,NA,NA,NA,0,1.59928,0.30072,NA,NA,NA,NA,NA,NA,1.59928,NA,NA,0.07403,NA,NA,0,0.77852,0.27856,NA,NA,NA,NA,NA,NA,0,1,0.27856,NA,NA,NA,NA,NA,NA,0,1.63849,0.34134,NA,NA,NA,NA,NA,NA,1.63786,NA,NA,0.04877,NA,NA,0,0.72144,0.22148,NA,NA,NA,NA,NA,NA,0,1,0.22148,NA,NA,NA,NA,NA,NA,0,1.561,0.26494,NA,NA,NA,NA,NA,NA,1.56069,NA,NA
6,3,3,ag2 0 ag3 0,0.0011,0.0722,NA,NA,NA,NA,0.29316,0.38981,0.31703,NA,NA,NA,NA,NA,NA,1,0.51731,0.31703,NA,NA,NA,NA,NA,NA,0.73779,0.81734,0.44486,NA,NA,NA,NA,NA,NA,1.55514,NA,NA,0.00704,0.08663,NA,NA,NA,NA,0.32241,0.42049,0.34304,NA,NA,NA,NA,NA,NA,1,0.55003,0.34304,NA,NA,NA,NA,NA,NA,0.79501,0.87771,0.48702,NA,NA,NA,NA,NA,NA,1.59557,NA,NA,0.00017,0.06017,NA,NA,NA,NA,0.26552,0.35998,0.29211,NA,NA,NA,NA,NA,NA,1,0.48445,0.29211,NA,NA,NA,NA,NA,NA,0.68469,0.76113,0.40636,NA,NA,NA,NA,NA,NA,1.5147,NA,NA,0.05718,NA,NA,0,0.74656,0.25344,NA,NA,NA,NA,NA,NA,0,1,0.25344,NA,NA,NA,NA,NA,NA,0,1.67415,0.32585,NA,NA,NA,NA,NA,NA,1.67415,NA,NA,0.07048,NA,NA,0,0.77427,0.28331,NA,NA,NA,NA,NA,NA,0,1,0.28331,NA,NA,NA,NA,NA,NA,0,1.71614,0.36932,NA,NA,NA,NA,NA,NA,1.71546,NA,NA,0.04639,NA,NA,0,0.71669,0.22573,NA,NA,NA,NA,NA,NA,0,1,0.22573,NA,NA,NA,NA,NA,NA,0,1.63319,0.2875,NA,NA,NA,NA,NA,NA,1.63284,NA,NA
6.3,3,3,ag2 0 ag3 0,0.00105,0.06874,NA,NA,NA,NA,0.29105,0.38758,0.32137,NA,NA,NA,NA,NA,NA,1,0.51732,0.32137,NA,NA,NA,NA,NA,NA,0.767,0.85621,0.47679,NA,NA,NA,NA,NA,NA,1.62321,NA,NA,0.00671,0.08292,NA,NA,NA,NA,0.32027,0.41822,0.34751,NA,NA,NA,NA,NA,NA,1,0.55004,0.34751,NA,NA,NA,NA,NA,NA,0.82713,0.91965,0.5215,NA,NA,NA,NA,NA,NA,1.66611,NA,NA,0.00017,0.05698,NA,NA,NA,NA,0.26347,0.35781,0.29631,NA,NA,NA,NA,NA,NA,1,0.48445,0.29631,NA,NA,NA,NA,NA,NA,0.71123,0.79715,0.43592,NA,NA,NA,NA,NA,NA,1.5803,NA,NA,0.05454,NA,NA,0,0.74257,0.25743,NA,NA,NA,NA,NA,NA,0,1,0.25743,NA,NA,NA,NA,NA,NA,0,1.7486,0.3514,NA,NA,NA,NA,NA,NA,1.7486,NA,NA,0.06735,NA,NA,0,0.77054,0.28754,NA,NA,NA,NA,NA,NA,0,1,0.28754,NA,NA,NA,NA,NA,NA,0,1.79339,0.39775,NA,NA,NA,NA,NA,NA,1.79265,NA,NA,0.04417,NA,NA,0,0.71246,0.22946,NA,NA,NA,NA,NA,NA,0,1,0.22946,NA,NA,NA,NA,NA,NA,0,1.70493,0.31045,NA,NA,NA,NA,NA,NA,1.70454,NA,NA
6.6,3,3,ag2 0 ag3 0,0.001,0.06561,NA,NA,NA,NA,0.28899,0.38552,0.32549,NA,NA,NA,NA,NA,NA,1,0.51734,0.32549,NA,NA,NA,NA,NA,NA,0.79599,0.89486,0.50915,NA,NA,NA,NA,NA,NA,1.69085,NA,NA,0.0064,0.07962,NA,NA,NA,NA,0.31815,0.41613,0.35175,NA,NA,NA,NA,NA,NA,1,0.55006,0.35175,NA,NA,NA,NA,NA,NA,0.85904,0.96137,0.55643,NA,NA,NA,NA,NA,NA,1.73625,NA,NA,0.00016,0.05405,NA,NA,NA,NA,0.26148,0.35579,0.30028,NA,NA,NA,NA,NA,NA,1,0.48447,0.30028,NA,NA,NA,NA,NA,NA,0.73757,0.83295,0.46588,NA,NA,NA,NA,NA,NA,1.64546,NA,NA,0.05214,NA,NA,0,0.73829,0.26171,NA,NA,NA,NA,NA,NA,0,1,0.26171,NA,NA,NA,NA,NA,NA,0,1.82264,0.37736,NA,NA,NA,NA,NA,NA,1.82264,NA,NA,0.06459,NA,NA,0,0.76651,0.29204,NA,NA,NA,NA,NA,NA,0,1,0.29204,NA,NA,NA,NA,NA,NA,0,1.87026,0.42662,NA,NA,NA,NA,NA,NA,1.86946,NA,NA,0.0421,NA,NA,0,0.70796,0.23349,NA,NA,NA,NA,NA,NA,0,1,0.23349,NA,NA,NA,NA,NA,NA,0,1.77624,0.33379,NA,NA,NA,NA,NA,NA,1.77582,NA,NA
6.9,3,3,ag2 0 ag3 0,0.00096,0.06276,NA,NA,NA,NA,0.28703,0.38357,0.3294,NA,NA,NA,NA,NA,NA,1,0.51737,0.3294,NA,NA,NA,NA,NA,NA,0.8248,0.93331,0.54189,NA,NA,NA,NA,NA,NA,1.75811,NA,NA,0.00613,0.07667,NA,NA,NA,NA,0.31613,0.41414,0.35572,NA,NA,NA,NA,NA,NA,1,0.55008,0.35572,NA,NA,NA,NA,NA,NA,0.89076,1.0029,0.59175,NA,NA,NA,NA,NA,NA,1.80601,NA,NA,0.00015,0.05137,NA,NA,NA,NA,0.25959,0.3539,0.30411,NA,NA,NA,NA,NA,NA,1,0.48451,0.30411,NA,NA,NA,NA,NA,NA,0.76372,0.86856,0.49623,NA,NA,NA,NA,NA,NA,1.71022,NA,NA,0.04996,NA,NA,0,0.73439,0.26561,NA,NA,NA,NA,NA,NA,0,1,0.26561,NA,NA,NA,NA,NA,NA,0,1.89628,0.40372,NA,NA,NA,NA,NA,NA,1.89628,NA,NA,0.06213,NA,NA,0,0.76292,0.29624,NA,NA,NA,NA,NA,NA,0,1,0.29624,NA,NA,NA,NA,NA,NA,0,1.94674,0.45592,NA,NA,NA,NA,NA,NA,1.94589,NA,NA,0.04017,NA,NA,0,0.70376,0.23708,NA,NA,NA,NA,NA,NA,0,1,0.23708,NA,NA,NA,NA,NA,NA,0,1.84712,0.35751,NA,NA,NA,NA,NA,NA,1.84666,NA,NA
7.2,3,3,ag2 0 ag3 0,0.00092,0.06016,NA,NA,NA,NA,0.28549,0.38173,0.33278,NA,NA,NA,NA,NA,NA,1,0.51741,0.33278,NA,NA,NA,NA,NA,NA,0.85343,0.97158,0.57499,NA,NA,NA,NA,NA,NA,1.82501,NA,NA,0.00587,0.074,NA,NA,NA,NA,0.31455,0.41229,0.35918,NA,NA,NA,NA,NA,NA,1,0.55013,0.35918,NA,NA,NA,NA,NA,NA,0.92229,1.04423,0.62744,NA,NA,NA,NA,NA,NA,1.8754,NA,NA,0.00014,0.04891,NA,NA,NA,NA,0.25811,0.35208,0.30739,NA,NA,NA,NA,NA,NA,1,0.48454,0.30739,NA,NA,NA,NA,NA,NA,0.7897,0.90399,0.52693,NA,NA,NA,NA,NA,NA,1.77461,NA,NA,0.04795,NA,NA,0,0.73094,0.26906,NA,NA,NA,NA,NA,NA,0,1,0.26906,NA,NA,NA,NA,NA,NA,0,1.96954,0.43046,NA,NA,NA,NA,NA,NA,1.96954,NA,NA,0.05994,NA,NA,0,0.75966,0.29986,NA,NA,NA,NA,NA,NA,0,1,0.29986,NA,NA,NA,NA,NA,NA,0,2.02288,0.48561,NA,NA,NA,NA,NA,NA,2.02197,NA,NA,0.03837,NA,NA,0,0.70014,0.24034,NA,NA,NA,NA,NA,NA,0,1,0.24034,NA,NA,NA,NA,NA,NA,0,1.91761,0.38157,NA,NA,NA,NA,NA,NA,1.91712,NA,NA
