timevar;Nats;Ntransitions;atlist;h1;h2;h3;P_1_to_1;P_1_to_2;P_1_to_3;P_diff_1_to_1;P_diff_1_to_2;P_diff_1_to_3;P_ratio_1_to_1;P_ratio_1_to_2;P_ratio_1_to_3;Visit_1_to_1;Visit_1_to_2;Visit_1_to_3;Visit_diff_1_to_1;Visit_diff_1_to_2;Visit_diff_1_to_3;Visit_ratio_1_to_1;Visit_ratio_1_to_2;Visit_ratio_1_to_3;Los_1_to_1;Los_1_to_2;Los_1_to_3;Los_diff_1_to_1;Los_diff_1_to_2;Los_diff_1_to_3;Los_ratio_1_to_1;Los_ratio_1_to_2;Los_ratio_1_to_3;User_1;User_diff_1;User_ratio_1;P_1_to_1_uci;P_1_to_2_uci;P_1_to_3_uci;P_diff_1_to_1_uci;P_diff_1_to_2_uci;P_diff_1_to_3_uci;P_ratio_1_to_1_uci;P_ratio_1_to_2_uci;P_ratio_1_to_3_uci;Visit_1_to_1_uci;Visit_1_to_2_uci;Visit_1_to_3_uci;Visit_diff_1_to_1_uci;Visit_diff_1_to_2_uci;Visit_diff_1_to_3_uci;Visit_ratio_1_to_1_uci;Visit_ratio_1_to_2_uci;Visit_ratio_1_to_3_uci;Los_1_to_1_uci;Los_1_to_2_uci;Los_1_to_3_uci;Los_diff_1_to_1_uci;Los_diff_1_to_2_uci;Los_diff_1_to_3_uci;Los_ratio_1_to_1_uci;Los_ratio_1_to_2_uci;Los_ratio_1_to_3_uci;User_1_uci;User_diff_1_uci;User_ratio_1_uci;P_1_to_1_lci;P_1_to_2_lci;P_1_to_3_lci;P_diff_1_to_1_lci;P_diff_1_to_2_lci;P_diff_1_to_3_lci;P_ratio_1_to_1_lci;P_ratio_1_to_2_lci;P_ratio_1_to_3_lci;Visit_1_to_1_lci;Visit_1_to_2_lci;Visit_1_to_3_lci;Visit_diff_1_to_1_lci;Visit_diff_1_to_2_lci;Visit_diff_1_to_3_lci;Visit_ratio_1_to_1_lci;Visit_ratio_1_to_2_lci;Visit_ratio_1_to_3_lci;Los_1_to_1_lci;Los_1_to_2_lci;Los_1_to_3_lci;Los_diff_1_to_1_lci;Los_diff_1_to_2_lci;Los_diff_1_to_3_lci;Los_ratio_1_to_1_lci;Los_ratio_1_to_2_lci;Los_ratio_1_to_3_lci;User_1_to_lci;User_diff_1_lci;User_ratio_1_lci;P_2_to_1;P_2_to_2;P_2_to_3;P_diff_2_to_1;P_diff_2_to_2;P_diff_2_to_3;P_ratio_2_to_1;P_ratio_2_to_2;P_ratio_2_to_3;Visit_2_to_1;Visit_2_to_2;Visit_2_to_3;Visit_diff_2_to_1;Visit_diff_2_to_2;Visit_diff_2_to_3;Visit_ratio_2_to_1;Visit_ratio_2_to_2;Visit_ratio_2_to_3;Los_2_to_1;Los_2_to_2;Los_2_to_3;Los_diff_2_to_1;Los_diff_2_to_2;Los_diff_2_to_3;Los_ratio_2_to_1;Los_ratio_2_to_2;Los_ratio_2_to_3;User_2;User_diff_2;User_ratio_2;P_2_to_1_uci;P_2_to_2_uci;P_2_to_3_uci;P_diff_2_to_1_uci;P_diff_2_to_2_uci;P_diff_2_to_3_uci;P_ratio_2_to_1_uci;P_ratio_2_to_2_uci;P_ratio_2_to_3_uci;Visit_2_to_1_uci;Visit_2_to_2_uci;Visit_2_to_3_uci;Visit_diff_2_to_1_uci;Visit_diff_2_to_2_uci;Visit_diff_2_to_3_uci;Visit_ratio_2_to_1_uci;Visit_ratio_2_to_2_uci;Visit_ratio_2_to_3_uci;Los_2_to_1_uci;Los_2_to_2_uci;Los_2_to_3_uci;Los_diff_2_to_1_uci;Los_diff_2_to_2_uci;Los_diff_2_to_3_uci;Los_ratio_2_to_1_uci;Los_ratio_2_to_2_uci;Los_ratio_2_to_3_uci;User_2_uci;User_diff_2_uci;User_ratio_2_uci;P_2_to_1_lci;P_2_to_2_lci;P_2_to_3_lci;P_diff_2_to_1_lci;P_diff_2_to_2_lci;P_diff_2_to_3_lci;P_ratio_2_to_1_lci;P_ratio_2_to_2_lci;P_ratio_2_to_3_lci;Visit_2_to_1_lci;Visit_2_to_2_lci;Visit_2_to_3_lci;Visit_diff_2_to_1_lci;Visit_diff_2_to_2_lci;Visit_diff_2_to_3_lci;Visit_ratio_2_to_1_lci;Visit_ratio_2_to_2_lci;Visit_ratio_2_to_3_lci;Los_2_to_1_lci;Los_2_to_2_lci;Los_2_to_3_lci;Los_diff_2_to_1_lci;Los_diff_2_to_2_lci;Los_diff_2_to_3_lci;Los_ratio_2_to_1_lci;Los_ratio_2_to_2_lci;Los_ratio_2_to_3_lci;User_2_to_lci;User_diff_2_lci;User_ratio_2_lci
1;3;3;ag2 0 ag3 0;0.09769;0.34267;0.28546;0.3656;0.4568;0.17759;NA;NA;NA;NA;NA;NA;1;0.51033;0.17759;NA;NA;NA;NA;NA;NA;0.26083;0.19453;0.04465;NA;NA;NA;NA;NA;NA;0.26083;NA;NA;0.38751;0.47842;0.19611;NA;NA;NA;NA;NA;NA;1;0.53659;0.19611;NA;NA;NA;NA;NA;NA;0.27004;0.20397;0.0501;NA;NA;NA;NA;NA;NA;0.27004;NA;NA;0.3437;0.43519;0.15908;NA;NA;NA;NA;NA;NA;1;0.48407;0.15908;NA;NA;NA;NA;NA;NA;0.25162;0.18508;0.03919;NA;NA;NA;NA;NA;NA;0.25162;NA;NA;0;0.88809;0.11192;NA;NA;NA;NA;NA;NA;0;1;0.11192;NA;NA;NA;NA;NA;NA;0;0.47807;0.02193;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.9081;0.13193;NA;NA;NA;NA;NA;NA;0;1;0.13193;NA;NA;NA;NA;NA;NA;0;0.48282;0.02667;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.86807;0.0919;NA;NA;NA;NA;NA;NA;0;1;0.0919;NA;NA;NA;NA;NA;NA;0;0.47333;0.01718;NA;NA;NA;NA;NA;NA;0;NA;NA
1.1;3;3;ag2 0 ag3 0;0.06887;0.30077;0.26336;0.35841;0.45198;0.18961;NA;NA;NA;NA;NA;NA;1;0.5118;0.18961;NA;NA;NA;NA;NA;NA;0.27892;0.21725;0.05383;NA;NA;NA;NA;NA;NA;0.27892;NA;NA;0.38028;0.47344;0.20935;NA;NA;NA;NA;NA;NA;1;0.53824;0.20935;NA;NA;NA;NA;NA;NA;0.28919;0.22773;0.06021;NA;NA;NA;NA;NA;NA;0.28919;NA;NA;0.33653;0.43053;0.16988;NA;NA;NA;NA;NA;NA;1;0.48535;0.16988;NA;NA;NA;NA;NA;NA;0.26865;0.20676;0.04746;NA;NA;NA;NA;NA;NA;0.26865;NA;NA;0;0.87601;0.12398;NA;NA;NA;NA;NA;NA;0;1;0.12398;NA;NA;NA;NA;NA;NA;0;0.52217;0.02783;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.89687;0.14484;NA;NA;NA;NA;NA;NA;0;1;0.14484;NA;NA;NA;NA;NA;NA;0;0.52786;0.03351;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.85516;0.10313;NA;NA;NA;NA;NA;NA;0;1;0.10313;NA;NA;NA;NA;NA;NA;0;0.51649;0.02214;NA;NA;NA;NA;NA;NA;0;NA;NA
1.2;3;3;ag2 0 ag3 0;0.04846;0.26668;0.24148;0.35231;0.44728;0.2004;NA;NA;NA;NA;NA;NA;1;0.5128;0.2004;NA;NA;NA;NA;NA;NA;0.29669;0.23973;0.06359;NA;NA;NA;NA;NA;NA;0.29669;NA;NA;0.37405;0.46857;0.2213;NA;NA;NA;NA;NA;NA;1;0.53936;0.2213;NA;NA;NA;NA;NA;NA;0.30801;0.25123;0.07094;NA;NA;NA;NA;NA;NA;0.30801;NA;NA;0.33057;0.42599;0.17951;NA;NA;NA;NA;NA;NA;1;0.48624;0.17951;NA;NA;NA;NA;NA;NA;0.28536;0.22822;0.05624;NA;NA;NA;NA;NA;NA;0.28536;NA;NA;0;0.86504;0.13496;NA;NA;NA;NA;NA;NA;0;1;0.13496;NA;NA;NA;NA;NA;NA;0;0.5657;0.0343;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.88668;0.1566;NA;NA;NA;NA;NA;NA;0;1;0.1566;NA;NA;NA;NA;NA;NA;0;0.57235;0.04096;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.8434;0.11332;NA;NA;NA;NA;NA;NA;0;1;0.11332;NA;NA;NA;NA;NA;NA;0;0.55904;0.02765;NA;NA;NA;NA;NA;NA;0;NA;NA
1.3;3;3;ag2 0 ag3 0;0.0339;0.23898;0.2205;0.34716;0.44289;0.20994;NA;NA;NA;NA;NA;NA;1;0.5135;0.20994;NA;NA;NA;NA;NA;NA;0.31417;0.26198;0.07385;NA;NA;NA;NA;NA;NA;0.31417;NA;NA;0.36892;0.46408;0.23184;NA;NA;NA;NA;NA;NA;1;0.54007;0.23184;NA;NA;NA;NA;NA;NA;0.32655;0.27449;0.08223;NA;NA;NA;NA;NA;NA;0.32655;NA;NA;0.3254;0.42171;0.18804;NA;NA;NA;NA;NA;NA;1;0.48692;0.18804;NA;NA;NA;NA;NA;NA;0.30179;0.24947;0.06547;NA;NA;NA;NA;NA;NA;0.30179;NA;NA;0;0.85513;0.14487;NA;NA;NA;NA;NA;NA;0;1;0.14487;NA;NA;NA;NA;NA;NA;0;0.60869;0.04131;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.87734;0.16707;NA;NA;NA;NA;NA;NA;0;1;0.16707;NA;NA;NA;NA;NA;NA;0;0.61635;0.04896;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.83293;0.12266;NA;NA;NA;NA;NA;NA;0;1;0.12266;NA;NA;NA;NA;NA;NA;0;0.60104;0.03365;NA;NA;NA;NA;NA;NA;0;NA;NA
1.4;3;3;ag2 0 ag3 0;0.0235;0.21648;0.20076;0.34273;0.43875;0.21853;NA;NA;NA;NA;NA;NA;1;0.51399;0.21853;NA;NA;NA;NA;NA;NA;0.33141;0.28402;0.08457;NA;NA;NA;NA;NA;NA;0.33141;NA;NA;0.36432;0.45983;0.24099;NA;NA;NA;NA;NA;NA;1;0.54059;0.24099;NA;NA;NA;NA;NA;NA;0.34484;0.29752;0.09401;NA;NA;NA;NA;NA;NA;0.34484;NA;NA;0.32113;0.41766;0.19606;NA;NA;NA;NA;NA;NA;1;0.48738;0.19606;NA;NA;NA;NA;NA;NA;0.31799;0.27052;0.07512;NA;NA;NA;NA;NA;NA;0.31799;NA;NA;0;0.84617;0.15383;NA;NA;NA;NA;NA;NA;0;1;0.15383;NA;NA;NA;NA;NA;NA;0;0.65122;0.04878;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.86926;0.17691;NA;NA;NA;NA;NA;NA;0;1;0.17691;NA;NA;NA;NA;NA;NA;0;0.65991;0.05746;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.82309;0.13074;NA;NA;NA;NA;NA;NA;0;1;0.13074;NA;NA;NA;NA;NA;NA;0;0.64254;0.04009;NA;NA;NA;NA;NA;NA;0;NA;NA
1.5;3;3;ag2 0 ag3 0;0.01608;0.1982;0.18273;0.3389;0.43487;0.22623;NA;NA;NA;NA;NA;NA;1;0.5143;0.22623;NA;NA;NA;NA;NA;NA;0.34845;0.30586;0.09569;NA;NA;NA;NA;NA;NA;0.34845;NA;NA;0.36048;0.456;0.24947;NA;NA;NA;NA;NA;NA;1;0.5409;0.24947;NA;NA;NA;NA;NA;NA;0.36292;0.32034;0.10624;NA;NA;NA;NA;NA;NA;0.36292;NA;NA;0.31732;0.41374;0.20299;NA;NA;NA;NA;NA;NA;1;0.48771;0.20299;NA;NA;NA;NA;NA;NA;0.33398;0.29138;0.08514;NA;NA;NA;NA;NA;NA;0.33398;NA;NA;0;0.8382;0.1618;NA;NA;NA;NA;NA;NA;0;1;0.1618;NA;NA;NA;NA;NA;NA;0;0.69333;0.05667;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.8621;0.1857;NA;NA;NA;NA;NA;NA;0;1;0.1857;NA;NA;NA;NA;NA;NA;0;0.70308;0.06642;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.8143;0.1379;NA;NA;NA;NA;NA;NA;0;1;0.1379;NA;NA;NA;NA;NA;NA;0;0.68358;0.04692;NA;NA;NA;NA;NA;NA;0;NA;NA
1.6;3;3;ag2 0 ag3 0;0.01085;0.18336;0.16681;0.3355;0.43131;0.23319;NA;NA;NA;NA;NA;NA;1;0.51453;0.23319;NA;NA;NA;NA;NA;NA;0.36531;0.32751;0.10718;NA;NA;NA;NA;NA;NA;0.36531;NA;NA;0.3569;0.45251;0.25687;NA;NA;NA;NA;NA;NA;1;0.54112;0.25687;NA;NA;NA;NA;NA;NA;0.38082;0.34298;0.11887;NA;NA;NA;NA;NA;NA;0.38082;NA;NA;0.3141;0.4101;0.20951;NA;NA;NA;NA;NA;NA;1;0.48794;0.20951;NA;NA;NA;NA;NA;NA;0.34979;0.31205;0.0955;NA;NA;NA;NA;NA;NA;0.34979;NA;NA;0;0.8309;0.1691;NA;NA;NA;NA;NA;NA;0;1;0.1691;NA;NA;NA;NA;NA;NA;0;0.73505;0.06495;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.85548;0.19369;NA;NA;NA;NA;NA;NA;0;1;0.19369;NA;NA;NA;NA;NA;NA;0;0.74591;0.0758;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.80631;0.14452;NA;NA;NA;NA;NA;NA;0;1;0.14452;NA;NA;NA;NA;NA;NA;0;0.7242;0.05409;NA;NA;NA;NA;NA;NA;0;NA;NA
1.7;3;3;ag2 0 ag3 0;0.00723;0.17131;0.15284;0.33247;0.42793;0.2396;NA;NA;NA;NA;NA;NA;1;0.51467;0.2396;NA;NA;NA;NA;NA;NA;0.38201;0.34899;0.119;NA;NA;NA;NA;NA;NA;0.38201;NA;NA;0.35388;0.44923;0.26374;NA;NA;NA;NA;NA;NA;1;0.54123;0.26374;NA;NA;NA;NA;NA;NA;0.39856;0.36544;0.13185;NA;NA;NA;NA;NA;NA;0.39856;NA;NA;0.31106;0.40663;0.21545;NA;NA;NA;NA;NA;NA;1;0.48811;0.21545;NA;NA;NA;NA;NA;NA;0.36546;0.33254;0.10615;NA;NA;NA;NA;NA;NA;0.36546;NA;NA;0;0.82423;0.17577;NA;NA;NA;NA;NA;NA;0;1;0.17577;NA;NA;NA;NA;NA;NA;0;0.77643;0.07357;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.84948;0.20101;NA;NA;NA;NA;NA;NA;0;1;0.20101;NA;NA;NA;NA;NA;NA;0;0.78843;0.08557;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.79899;0.15052;NA;NA;NA;NA;NA;NA;0;1;0.15052;NA;NA;NA;NA;NA;NA;0;0.76443;0.06157;NA;NA;NA;NA;NA;NA;0;NA;NA
1.8;3;3;ag2 0 ag3 0;0.00481;0.16155;0.14064;0.32955;0.42493;0.24551;NA;NA;NA;NA;NA;NA;1;0.51477;0.24551;NA;NA;NA;NA;NA;NA;0.39856;0.37031;0.13113;NA;NA;NA;NA;NA;NA;0.39856;NA;NA;0.35084;0.44631;0.26997;NA;NA;NA;NA;NA;NA;1;0.54132;0.26997;NA;NA;NA;NA;NA;NA;0.41614;0.38776;0.14516;NA;NA;NA;NA;NA;NA;0.41614;NA;NA;0.30827;0.40356;0.22105;NA;NA;NA;NA;NA;NA;1;0.48822;0.22105;NA;NA;NA;NA;NA;NA;0.38097;0.35287;0.1171;NA;NA;NA;NA;NA;NA;0.38097;NA;NA;0;0.81826;0.18174;NA;NA;NA;NA;NA;NA;0;1;0.18174;NA;NA;NA;NA;NA;NA;0;0.81749;0.08251;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.84406;0.20754;NA;NA;NA;NA;NA;NA;0;1;0.20754;NA;NA;NA;NA;NA;NA;0;0.83067;0.09569;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.79246;0.15594;NA;NA;NA;NA;NA;NA;0;1;0.15594;NA;NA;NA;NA;NA;NA;0;0.80431;0.06933;NA;NA;NA;NA;NA;NA;0;NA;NA
1.9;3;3;ag2 0 ag3 0;0.00329;0.15317;0.13001;0.32691;0.42217;0.25092;NA;NA;NA;NA;NA;NA;1;0.51483;0.25092;NA;NA;NA;NA;NA;NA;0.41497;0.39149;0.14354;NA;NA;NA;NA;NA;NA;0.41497;NA;NA;0.34812;0.44366;0.27563;NA;NA;NA;NA;NA;NA;1;0.54138;0.27563;NA;NA;NA;NA;NA;NA;0.43358;0.40993;0.15877;NA;NA;NA;NA;NA;NA;0.43358;NA;NA;0.3057;0.40069;0.2262;NA;NA;NA;NA;NA;NA;1;0.48827;0.2262;NA;NA;NA;NA;NA;NA;0.39636;0.37304;0.12832;NA;NA;NA;NA;NA;NA;0.39636;NA;NA;0;0.8127;0.1873;NA;NA;NA;NA;NA;NA;0;1;0.1873;NA;NA;NA;NA;NA;NA;0;0.85826;0.09174;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.83913;0.21373;NA;NA;NA;NA;NA;NA;0;1;0.21373;NA;NA;NA;NA;NA;NA;0;0.87265;0.10613;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.78627;0.16087;NA;NA;NA;NA;NA;NA;0;1;0.16087;NA;NA;NA;NA;NA;NA;0;0.84387;0.07735;NA;NA;NA;NA;NA;NA;0;NA;NA
2;3;3;ag2 0 ag3 0;0.00244;0.14558;0.12078;0.32442;0.41957;0.25601;NA;NA;NA;NA;NA;NA;1;0.51487;0.25601;NA;NA;NA;NA;NA;NA;0.43125;0.41253;0.15622;NA;NA;NA;NA;NA;NA;0.43125;NA;NA;0.3457;0.44119;0.28094;NA;NA;NA;NA;NA;NA;1;0.54142;0.28094;NA;NA;NA;NA;NA;NA;0.45089;0.43198;0.17265;NA;NA;NA;NA;NA;NA;0.45089;NA;NA;0.30315;0.39795;0.23108;NA;NA;NA;NA;NA;NA;1;0.48833;0.23108;NA;NA;NA;NA;NA;NA;0.41161;0.39308;0.13978;NA;NA;NA;NA;NA;NA;0.41161;NA;NA;0;0.80762;0.19238;NA;NA;NA;NA;NA;NA;0;1;0.19238;NA;NA;NA;NA;NA;NA;0;0.89877;0.10123;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.83448;0.21923;NA;NA;NA;NA;NA;NA;0;1;0.21923;NA;NA;NA;NA;NA;NA;0;0.9144;0.11687;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.78077;0.16552;NA;NA;NA;NA;NA;NA;0;1;0.16552;NA;NA;NA;NA;NA;NA;0;0.88313;0.0856;NA;NA;NA;NA;NA;NA;0;NA;NA
2.1;3;3;ag2 0 ag3 0;0.0021;0.13868;0.11278;0.32206;0.4171;0.26084;NA;NA;NA;NA;NA;NA;1;0.51491;0.26084;NA;NA;NA;NA;NA;NA;0.44741;0.43345;0.16914;NA;NA;NA;NA;NA;NA;0.44741;NA;NA;0.34352;0.43874;0.28606;NA;NA;NA;NA;NA;NA;1;0.54145;0.28606;NA;NA;NA;NA;NA;NA;0.46809;0.45391;0.1868;NA;NA;NA;NA;NA;NA;0.46809;NA;NA;0.30059;0.39547;0.23562;NA;NA;NA;NA;NA;NA;1;0.48837;0.23562;NA;NA;NA;NA;NA;NA;0.42674;0.41298;0.15148;NA;NA;NA;NA;NA;NA;0.42674;NA;NA;0;0.80292;0.19708;NA;NA;NA;NA;NA;NA;0;1;0.19708;NA;NA;NA;NA;NA;NA;0;0.93903;0.11097;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.83008;0.22423;NA;NA;NA;NA;NA;NA;0;1;0.22423;NA;NA;NA;NA;NA;NA;0;0.95594;0.12787;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.77577;0.16992;NA;NA;NA;NA;NA;NA;0;1;0.16992;NA;NA;NA;NA;NA;NA;0;0.92213;0.09406;NA;NA;NA;NA;NA;NA;0;NA;NA
2.2;3;3;ag2 0 ag3 0;0.002;0.13237;0.10585;0.31986;0.41483;0.26531;NA;NA;NA;NA;NA;NA;1;0.51494;0.26531;NA;NA;NA;NA;NA;NA;0.46346;0.45424;0.1823;NA;NA;NA;NA;NA;NA;0.46346;NA;NA;0.34127;0.43657;0.29083;NA;NA;NA;NA;NA;NA;1;0.54148;0.29083;NA;NA;NA;NA;NA;NA;0.48517;0.47572;0.2012;NA;NA;NA;NA;NA;NA;0.48517;NA;NA;0.29846;0.39309;0.23978;NA;NA;NA;NA;NA;NA;1;0.48841;0.23978;NA;NA;NA;NA;NA;NA;0.44175;0.43276;0.16339;NA;NA;NA;NA;NA;NA;0.44175;NA;NA;0;0.79859;0.20141;NA;NA;NA;NA;NA;NA;0;1;0.20141;NA;NA;NA;NA;NA;NA;0;0.97907;0.12093;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.8261;0.22893;NA;NA;NA;NA;NA;NA;0;1;0.22893;NA;NA;NA;NA;NA;NA;0;0.99726;0.13913;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.77107;0.1739;NA;NA;NA;NA;NA;NA;0;1;0.1739;NA;NA;NA;NA;NA;NA;0;0.96087;0.10274;NA;NA;NA;NA;NA;NA;0;NA;NA
2.3;3;3;ag2 0 ag3 0;0.00191;0.12659;0.09986;0.31778;0.4127;0.26951;NA;NA;NA;NA;NA;NA;1;0.51497;0.26951;NA;NA;NA;NA;NA;NA;0.4794;0.47493;0.19567;NA;NA;NA;NA;NA;NA;0.4794;NA;NA;0.33908;0.43442;0.29497;NA;NA;NA;NA;NA;NA;1;0.54149;0.29497;NA;NA;NA;NA;NA;NA;0.50215;0.49743;0.21582;NA;NA;NA;NA;NA;NA;0.50215;NA;NA;0.29649;0.39098;0.24405;NA;NA;NA;NA;NA;NA;1;0.48845;0.24405;NA;NA;NA;NA;NA;NA;0.45666;0.45243;0.17552;NA;NA;NA;NA;NA;NA;0.45666;NA;NA;0;0.79457;0.20543;NA;NA;NA;NA;NA;NA;0;1;0.20543;NA;NA;NA;NA;NA;NA;0;1.0189;0.1311;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.82249;0.23335;NA;NA;NA;NA;NA;NA;0;1;0.23335;NA;NA;NA;NA;NA;NA;0;1.03841;0.15061;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.76665;0.17751;NA;NA;NA;NA;NA;NA;0;1;0.17751;NA;NA;NA;NA;NA;NA;0;0.99939;0.11159;NA;NA;NA;NA;NA;NA;0;NA;NA
2.4;3;3;ag2 0 ag3 0;0.00183;0.12127;0.09469;0.31578;0.41075;0.27348;NA;NA;NA;NA;NA;NA;1;0.51501;0.27348;NA;NA;NA;NA;NA;NA;0.49524;0.49552;0.20924;NA;NA;NA;NA;NA;NA;0.49524;NA;NA;0.33712;0.4325;0.299;NA;NA;NA;NA;NA;NA;1;0.54152;0.299;NA;NA;NA;NA;NA;NA;0.51902;0.51904;0.23064;NA;NA;NA;NA;NA;NA;0.51902;NA;NA;0.29443;0.38899;0.24796;NA;NA;NA;NA;NA;NA;1;0.4885;0.24796;NA;NA;NA;NA;NA;NA;0.47146;0.47199;0.18784;NA;NA;NA;NA;NA;NA;0.47146;NA;NA;0;0.79075;0.20925;NA;NA;NA;NA;NA;NA;0;1;0.20925;NA;NA;NA;NA;NA;NA;0;1.05853;0.14147;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.81894;0.23745;NA;NA;NA;NA;NA;NA;0;1;0.23745;NA;NA;NA;NA;NA;NA;0;1.07937;0.16232;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.76255;0.18106;NA;NA;NA;NA;NA;NA;0;1;0.18106;NA;NA;NA;NA;NA;NA;0;1.03768;0.12063;NA;NA;NA;NA;NA;NA;0;NA;NA
2.5;3;3;ag2 0 ag3 0;0.00176;0.11637;0.09024;0.31386;0.40885;0.27729;NA;NA;NA;NA;NA;NA;1;0.51504;0.27729;NA;NA;NA;NA;NA;NA;0.51098;0.51601;0.22301;NA;NA;NA;NA;NA;NA;0.51098;NA;NA;0.33517;0.43065;0.30305;NA;NA;NA;NA;NA;NA;1;0.54155;0.30305;NA;NA;NA;NA;NA;NA;0.53579;0.54056;0.24567;NA;NA;NA;NA;NA;NA;0.53579;NA;NA;0.29256;0.38704;0.25153;NA;NA;NA;NA;NA;NA;1;0.48854;0.25153;NA;NA;NA;NA;NA;NA;0.48617;0.49145;0.20036;NA;NA;NA;NA;NA;NA;0.48617;NA;NA;0;0.78711;0.21289;NA;NA;NA;NA;NA;NA;0;1;0.21289;NA;NA;NA;NA;NA;NA;0;1.09798;0.15202;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.81567;0.24146;NA;NA;NA;NA;NA;NA;0;1;0.24146;NA;NA;NA;NA;NA;NA;0;1.12017;0.17422;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.75854;0.18433;NA;NA;NA;NA;NA;NA;0;1;0.18433;NA;NA;NA;NA;NA;NA;0;1.07578;0.12983;NA;NA;NA;NA;NA;NA;0;NA;NA
2.6;3;3;ag2 0 ag3 0;0.00169;0.11184;0.08642;0.31207;0.40705;0.28089;NA;NA;NA;NA;NA;NA;1;0.51506;0.28089;NA;NA;NA;NA;NA;NA;0.52663;0.5364;0.23697;NA;NA;NA;NA;NA;NA;0.52663;NA;NA;0.3333;0.42887;0.3066;NA;NA;NA;NA;NA;NA;1;0.54157;0.3066;NA;NA;NA;NA;NA;NA;0.55247;0.56199;0.26089;NA;NA;NA;NA;NA;NA;0.55247;NA;NA;0.29083;0.38523;0.25517;NA;NA;NA;NA;NA;NA;1;0.48856;0.25517;NA;NA;NA;NA;NA;NA;0.50079;0.51081;0.21305;NA;NA;NA;NA;NA;NA;0.50079;NA;NA;0;0.78363;0.21637;NA;NA;NA;NA;NA;NA;0;1;0.21637;NA;NA;NA;NA;NA;NA;0;1.13724;0.16276;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.81261;0.24536;NA;NA;NA;NA;NA;NA;0;1;0.24536;NA;NA;NA;NA;NA;NA;0;1.16082;0.18633;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.75464;0.18739;NA;NA;NA;NA;NA;NA;0;1;0.18739;NA;NA;NA;NA;NA;NA;0;1.11367;0.13918;NA;NA;NA;NA;NA;NA;0;NA;NA
2.7;3;3;ag2 0 ag3 0;0.00163;0.10763;0.08315;0.31032;0.40535;0.28432;NA;NA;NA;NA;NA;NA;1;0.51509;0.28432;NA;NA;NA;NA;NA;NA;0.54219;0.55671;0.2511;NA;NA;NA;NA;NA;NA;0.54219;NA;NA;0.33172;0.42726;0.31016;NA;NA;NA;NA;NA;NA;1;0.5416;0.31016;NA;NA;NA;NA;NA;NA;0.56906;0.58334;0.27628;NA;NA;NA;NA;NA;NA;0.56906;NA;NA;0.28893;0.38345;0.25849;NA;NA;NA;NA;NA;NA;1;0.48858;0.25849;NA;NA;NA;NA;NA;NA;0.51531;0.53009;0.22592;NA;NA;NA;NA;NA;NA;0.51531;NA;NA;0;0.78033;0.21967;NA;NA;NA;NA;NA;NA;0;1;0.21967;NA;NA;NA;NA;NA;NA;0;1.17634;0.17366;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.80956;0.24891;NA;NA;NA;NA;NA;NA;0;1;0.24891;NA;NA;NA;NA;NA;NA;0;1.2013;0.19862;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.75109;0.19044;NA;NA;NA;NA;NA;NA;0;1;0.19044;NA;NA;NA;NA;NA;NA;0;1.15138;0.1487;NA;NA;NA;NA;NA;NA;0;NA;NA
